UTC_START,UTC_MIDDLE,UTC_END,SUN-TARGET_RANGE[km],TARGET-S/C_RANGE[km],PHASE_ANGLE[deg],ANGULAR_DIAMETER[deg],SUB-S/C_POINT_LON[deg],SUB-S/C_POINT_LAT[deg]
13:07:36.48,13:07:41.82,13:07:47.16,1.50397035e+08,1.97197782e+01,20.023,2.512853,68.300,36.904
13:07:47.20,13:07:52.54,13:07:57.88,1.50397074e+08,1.97196198e+01,20.024,2.512873,68.160,36.904
13:07:57.85,13:08:03.19,13:08:08.53,1.50397112e+08,1.97194624e+01,20.024,2.512893,68.021,36.904
13:08:08.54,13:08:13.88,13:08:19.22,1.50397150e+08,1.97193045e+01,20.024,2.512913,67.881,36.904
13:08:19.23,13:08:24.57,13:08:29.91,1.50397188e+08,1.97191464e+01,20.024,2.512934,67.741,36.904
13:08:29.88,13:08:35.22,13:08:40.56,1.50397226e+08,1.97189890e+01,20.025,2.512954,67.601,36.903
13:08:40.60,13:08:45.94,13:08:51.28,1.50397264e+08,1.97188305e+01,20.025,2.512974,67.461,36.903
13:08:51.26,13:08:56.60,13:09:01.94,1.50397302e+08,1.97186728e+01,20.025,2.512994,67.322,36.903
13:09:01.95,13:09:07.29,13:09:12.63,1.50397341e+08,1.97185147e+01,20.026,2.513014,67.182,36.903
13:09:12.67,13:09:18.01,13:09:23.35,1.50397379e+08,1.97183562e+01,20.026,2.513034,67.041,36.903
13:09:23.32,13:09:28.66,13:09:34.00,1.50397417e+08,1.97181986e+01,20.026,2.513054,66.902,36.903
13:09:34.01,13:09:39.35,13:09:44.69,1.50397455e+08,1.97180404e+01,20.026,2.513074,66.762,36.903
13:09:44.70,13:09:50.04,13:09:55.38,1.50397493e+08,1.97178822e+01,20.027,2.513095,66.622,36.903
13:09:55.35,13:10:00.69,13:10:06.03,1.50397531e+08,1.97177246e+01,20.027,2.513115,66.483,36.903
13:10:06.07,13:10:11.41,13:10:16.75,1.50397570e+08,1.97175659e+01,20.027,2.513135,66.343,36.903
13:10:16.73,13:10:22.07,13:10:27.41,1.50397608e+08,1.97174081e+01,20.028,2.513155,66.203,36.903
13:10:27.41,13:10:32.75,13:10:38.09,1.50397646e+08,1.97172500e+01,20.028,2.513175,66.063,36.903
13:10:38.07,13:10:43.41,13:10:48.75,1.50397684e+08,1.97170921e+01,20.028,2.513195,65.924,36.903
13:10:48.76,13:10:54.10,13:10:59.44,1.50397722e+08,1.97169337e+01,20.028,2.513215,65.784,36.903
13:10:59.41,13:11:04.75,13:11:10.09,1.50397760e+08,1.97167759e+01,20.029,2.513236,65.644,36.903
13:11:10.13,13:11:15.47,13:11:20.81,1.50397799e+08,1.97166172e+01,20.029,2.513256,65.504,36.903
13:11:20.82,13:11:26.16,13:11:31.50,1.50397837e+08,1.97164587e+01,20.029,2.513276,65.364,36.903
13:11:31.51,13:11:36.85,13:11:42.19,1.50397875e+08,1.97163003e+01,20.029,2.513296,65.224,36.903
13:11:42.16,13:11:47.50,13:11:52.84,1.50397913e+08,1.97161424e+01,20.030,2.513316,65.085,36.903
13:11:52.85,13:11:58.19,13:12:03.53,1.50397951e+08,1.97159840e+01,20.030,2.513336,64.945,36.903
13:12:03.51,13:12:08.85,13:12:14.19,1.50397989e+08,1.97158260e+01,20.030,2.513357,64.805,36.903
13:12:14.19,13:12:19.53,13:12:24.87,1.50398027e+08,1.97156675e+01,20.031,2.513377,64.666,36.903
13:12:24.88,13:12:30.22,13:12:35.56,1.50398066e+08,1.97155090e+01,20.031,2.513397,64.526,36.902
13:12:35.57,13:12:40.91,13:12:46.25,1.50398104e+08,1.97153504e+01,20.031,2.513417,64.386,36.902
13:12:46.26,13:12:51.60,13:12:56.94,1.50398142e+08,1.97151918e+01,20.031,2.513437,64.246,36.902
13:12:56.94,13:13:02.28,13:13:07.62,1.50398180e+08,1.97150334e+01,20.032,2.513458,64.106,36.902
13:13:07.63,13:13:12.97,13:13:18.31,1.50398218e+08,1.97148747e+01,20.032,2.513478,63.966,36.902
13:13:18.32,13:13:23.66,13:13:29.00,1.50398257e+08,1.97147160e+01,20.032,2.513498,63.826,36.902
13:13:28.97,13:13:34.31,13:13:39.65,1.50398295e+08,1.97145580e+01,20.032,2.513518,63.687,36.902
13:13:39.66,13:13:45.00,13:13:50.34,1.50398333e+08,1.97143992e+01,20.033,2.513538,63.547,36.902
13:13:50.35,13:13:55.69,13:14:01.03,1.50398371e+08,1.97142405e+01,20.033,2.513559,63.407,36.902
13:14:01.04,13:14:06.38,13:14:11.72,1.50398409e+08,1.97140817e+01,20.033,2.513579,63.267,36.902
13:14:11.69,13:14:17.03,13:14:22.37,1.50398447e+08,1.97139235e+01,20.034,2.513599,63.128,36.902
13:14:22.38,13:14:27.72,13:14:33.06,1.50398485e+08,1.97137647e+01,20.034,2.513619,62.988,36.902
13:14:33.04,13:14:38.38,13:14:43.72,1.50398523e+08,1.97136064e+01,20.034,2.513640,62.848,36.902
13:14:43.72,13:14:49.06,13:14:54.40,1.50398562e+08,1.97134476e+01,20.034,2.513660,62.709,36.902
13:14:54.38,13:14:59.72,13:15:05.06,1.50398600e+08,1.97132892e+01,20.035,2.513680,62.569,36.902
13:15:05.07,13:15:10.41,13:15:15.75,1.50398638e+08,1.97131303e+01,20.035,2.513700,62.429,36.902
13:15:15.72,13:15:21.06,13:15:26.40,1.50398676e+08,1.97129720e+01,20.035,2.513720,62.290,36.902
13:15:26.41,13:15:31.75,13:15:37.09,1.50398714e+08,1.97128130e+01,20.035,2.513741,62.150,36.902
13:15:37.10,13:15:42.44,13:15:47.78,1.50398752e+08,1.97126540e+01,20.036,2.513761,62.010,36.902
13:15:47.79,13:15:53.13,13:15:58.47,1.50398791e+08,1.97124950e+01,20.036,2.513781,61.870,36.902
13:15:58.44,13:16:03.78,13:16:09.12,1.50398829e+08,1.97123367e+01,20.036,2.513801,61.731,36.902
13:16:09.13,13:16:14.47,13:16:19.81,1.50398867e+08,1.97121776e+01,20.037,2.513822,61.591,36.902
13:16:19.78,13:16:25.12,13:16:30.46,1.50398905e+08,1.97120191e+01,20.037,2.513842,61.451,36.901
13:16:30.47,13:16:35.81,13:16:41.15,1.50398943e+08,1.97118600e+01,20.037,2.513862,61.312,36.901
13:16:41.16,13:16:46.50,13:16:51.84,1.50398981e+08,1.97117009e+01,20.037,2.513882,61.172,36.901
13:16:51.82,13:16:57.16,13:17:02.50,1.50399019e+08,1.97115422e+01,20.038,2.513903,61.032,36.901
13:17:02.50,13:17:07.84,13:17:13.18,1.50399057e+08,1.97113832e+01,20.038,2.513923,60.892,36.901
13:17:13.19,13:17:18.53,13:17:23.87,1.50399096e+08,1.97112240e+01,20.038,2.513943,60.752,36.901
13:17:23.85,13:17:29.19,13:17:34.53,1.50399134e+08,1.97110653e+01,20.038,2.513963,60.613,36.901
13:17:34.53,13:17:39.87,13:17:45.21,1.50399172e+08,1.97109062e+01,20.039,2.513984,60.473,36.901
13:17:45.25,13:17:50.59,13:17:55.93,1.50399210e+08,1.97107465e+01,20.039,2.514004,60.333,36.901
13:17:55.91,13:18:01.25,13:18:06.59,1.50399248e+08,1.97105877e+01,20.039,2.514024,60.193,36.901
13:18:06.63,13:18:11.97,13:18:17.31,1.50399287e+08,1.97104279e+01,20.040,2.514045,60.053,36.901
13:18:17.31,13:18:22.65,13:18:27.99,1.50399325e+08,1.97102688e+01,20.040,2.514065,59.913,36.901
13:18:28.00,13:18:33.34,13:18:38.68,1.50399363e+08,1.97101094e+01,20.040,2.514085,59.773,36.901
13:18:38.66,13:18:44.00,13:18:49.34,1.50399401e+08,1.97099496e+01,20.040,2.514106,59.634,36.901
13:18:49.38,13:18:54.72,13:19:00.06,1.50399439e+08,1.97097897e+01,20.041,2.514126,59.493,36.901
13:19:00.03,13:19:05.37,13:19:10.71,1.50399477e+08,1.97096309e+01,20.041,2.514146,59.354,36.901
13:19:10.72,13:19:16.06,13:19:21.40,1.50399516e+08,1.97094714e+01,20.041,2.514167,59.214,36.901
13:19:21.38,13:19:26.72,13:19:32.06,1.50399554e+08,1.97093124e+01,20.042,2.514187,59.075,36.901
13:19:32.06,13:19:37.40,13:19:42.74,1.50399592e+08,1.97091531e+01,20.042,2.514207,58.935,36.901
13:19:42.72,13:19:48.06,13:19:53.40,1.50399630e+08,1.97089940e+01,20.042,2.514228,58.795,36.901
13:19:53.41,13:19:58.75,13:20:04.09,1.50399668e+08,1.97088345e+01,20.042,2.514248,58.655,36.901
13:20:04.06,13:20:09.40,13:20:14.74,1.50399706e+08,1.97086755e+01,20.043,2.514268,58.516,36.901
13:20:14.75,13:20:20.09,13:20:25.43,1.50399744e+08,1.97085160e+01,20.043,2.514289,58.376,36.900
13:20:25.44,13:20:30.78,13:20:36.12,1.50399783e+08,1.97083563e+01,20.043,2.514309,58.236,36.900
13:20:36.13,13:20:41.47,13:20:46.81,1.50399821e+08,1.97081967e+01,20.043,2.514329,58.096,36.900
13:20:46.78,13:20:52.12,13:20:57.46,1.50399859e+08,1.97080377e+01,20.044,2.514350,57.957,36.900
13:20:57.47,13:21:02.81,13:21:08.15,1.50399897e+08,1.97078780e+01,20.044,2.514370,57.817,36.900
13:21:08.12,13:21:13.46,13:21:18.80,1.50399935e+08,1.97077189e+01,20.044,2.514390,57.678,36.900
13:21:18.81,13:21:24.15,13:21:29.49,1.50399973e+08,1.97075591e+01,20.045,2.514411,57.538,36.900
13:21:29.47,13:21:34.81,13:21:40.15,1.50400011e+08,1.97073999e+01,20.045,2.514431,57.398,36.900
13:21:40.16,13:21:45.50,13:21:50.84,1.50400050e+08,1.97072401e+01,20.045,2.514451,57.258,36.900
13:21:50.81,13:21:56.15,13:22:01.49,1.50400088e+08,1.97070808e+01,20.045,2.514472,57.119,36.900
13:22:01.53,13:22:06.87,13:22:12.21,1.50400126e+08,1.97069206e+01,20.046,2.514492,56.979,36.900
13:22:12.22,13:22:17.56,13:22:22.90,1.50400164e+08,1.97067608e+01,20.046,2.514512,56.839,36.900
13:22:22.87,13:22:28.21,13:22:33.55,1.50400202e+08,1.97066015e+01,20.046,2.514533,56.699,36.900
13:22:33.56,13:22:38.90,13:22:44.24,1.50400240e+08,1.97064416e+01,20.046,2.514553,56.559,36.900
13:22:44.22,13:22:49.56,13:22:54.90,1.50400278e+08,1.97062821e+01,20.047,2.514573,56.420,36.900
13:22:54.90,13:23:00.24,13:23:05.58,1.50400317e+08,1.97061224e+01,20.047,2.514594,56.280,36.900
13:23:05.56,13:23:10.90,13:23:16.24,1.50400355e+08,1.97059628e+01,20.047,2.514614,56.141,36.900
13:23:16.28,13:23:21.62,13:23:26.96,1.50400393e+08,1.97058024e+01,20.048,2.514635,56.000,36.900
13:23:26.94,13:23:32.28,13:23:37.62,1.50400431e+08,1.97056429e+01,20.048,2.514655,55.861,36.900
13:23:37.62,13:23:42.96,13:23:48.30,1.50400469e+08,1.97054830e+01,20.048,2.514675,55.721,36.900
13:23:48.28,13:23:53.62,13:23:58.96,1.50400507e+08,1.97053234e+01,20.048,2.514696,55.582,36.900
13:23:58.97,13:24:04.31,13:24:09.65,1.50400546e+08,1.97051633e+01,20.049,2.514716,55.442,36.900
13:24:09.65,13:24:14.99,13:24:20.33,1.50400584e+08,1.97050033e+01,20.049,2.514737,55.302,36.899
13:24:20.34,13:24:25.68,13:24:31.02,1.50400622e+08,1.97048432e+01,20.049,2.514757,55.162,36.899
13:24:31.03,13:24:36.37,13:24:41.71,1.50400660e+08,1.97046830e+01,20.050,2.514777,55.022,36.899
13:24:41.72,13:24:47.06,13:24:52.40,1.50400698e+08,1.97045229e+01,20.050,2.514798,54.882,36.899
13:24:52.40,13:24:57.74,13:25:03.08,1.50400736e+08,1.97043628e+01,20.050,2.514818,54.742,36.899
13:25:03.09,13:25:08.43,13:25:13.77,1.50400775e+08,1.97042026e+01,20.050,2.514839,54.602,36.899
13:25:13.75,13:25:19.09,13:25:24.43,1.50400813e+08,1.97040428e+01,20.051,2.514859,54.463,36.899
13:25:24.43,13:25:29.77,13:25:35.11,1.50400851e+08,1.97038827e+01,20.051,2.514880,54.323,36.899
13:25:35.09,13:25:40.43,13:25:45.77,1.50400889e+08,1.97037228e+01,20.051,2.514900,54.184,36.899
13:25:45.78,13:25:51.12,13:25:56.46,1.50400927e+08,1.97035625e+01,20.051,2.514920,54.044,36.899
13:25:56.46,13:26:01.80,13:26:07.14,1.50400965e+08,1.97034024e+01,20.052,2.514941,53.904,36.899
13:26:07.15,13:26:12.49,13:26:17.83,1.50401004e+08,1.97032420e+01,20.052,2.514961,53.764,36.899
13:26:17.81,13:26:23.15,13:26:28.49,1.50401042e+08,1.97030821e+01,20.052,2.514982,53.625,36.899
13:26:28.50,13:26:33.84,13:26:39.18,1.50401080e+08,1.97029217e+01,20.053,2.515002,53.485,36.899
13:26:39.15,13:26:44.49,13:26:49.83,1.50401118e+08,1.97027618e+01,20.053,2.515023,53.345,36.899
13:26:49.84,13:26:55.18,13:27:00.52,1.50401156e+08,1.97026014e+01,20.053,2.515043,53.205,36.899
13:27:00.50,13:27:05.84,13:27:11.18,1.50401194e+08,1.97024413e+01,20.053,2.515063,53.066,36.899
13:27:11.18,13:27:16.52,13:27:21.86,1.50401232e+08,1.97022809e+01,20.054,2.515084,52.926,36.899
13:27:21.90,13:27:27.24,13:27:32.58,1.50401271e+08,1.97021200e+01,20.054,2.515105,52.786,36.899
13:27:32.56,13:27:37.90,13:27:43.24,1.50401309e+08,1.97019599e+01,20.054,2.515125,52.646,36.899
13:27:43.24,13:27:48.58,13:27:53.92,1.50401347e+08,1.97017995e+01,20.054,2.515145,52.506,36.899
13:27:53.90,13:27:59.24,13:28:04.58,1.50401385e+08,1.97016394e+01,20.055,2.515166,52.367,36.899
13:28:04.59,13:28:09.93,13:28:15.27,1.50401423e+08,1.97014788e+01,20.055,2.515186,52.227,36.898
13:28:15.24,13:28:20.58,13:28:25.92,1.50401461e+08,1.97013187e+01,20.055,2.515207,52.088,36.898
13:28:25.93,13:28:31.27,13:28:36.61,1.50401499e+08,1.97011580e+01,20.056,2.515227,51.948,36.898
13:28:36.59,13:28:41.93,13:28:47.27,1.50401538e+08,1.97009978e+01,20.056,2.515248,51.808,36.898
13:28:47.28,13:28:52.62,13:28:57.96,1.50401576e+08,1.97008371e+01,20.056,2.515268,51.668,36.898
13:28:57.93,13:29:03.27,13:29:08.61,1.50401614e+08,1.97006769e+01,20.056,2.515289,51.529,36.898
13:29:08.65,13:29:13.99,13:29:19.33,1.50401652e+08,1.97005157e+01,20.057,2.515309,51.389,36.898
13:29:19.34,13:29:24.68,13:29:30.02,1.50401690e+08,1.97003549e+01,20.057,2.515330,51.249,36.898
13:29:30.02,13:29:35.36,13:29:40.70,1.50401728e+08,1.97001943e+01,20.057,2.515350,51.109,36.898
13:29:40.71,13:29:46.05,13:29:51.39,1.50401767e+08,1.97000334e+01,20.058,2.515371,50.969,36.898
13:29:51.37,13:29:56.71,13:30:02.05,1.50401805e+08,1.96998730e+01,20.058,2.515391,50.829,36.898
13:30:02.06,13:30:07.40,13:30:12.74,1.50401843e+08,1.96997121e+01,20.058,2.515412,50.690,36.898
13:30:12.71,13:30:18.05,13:30:23.39,1.50401881e+08,1.96995519e+01,20.058,2.515432,50.550,36.898
13:30:23.40,13:30:28.74,13:30:34.08,1.50401919e+08,1.96993909e+01,20.059,2.515453,50.410,36.898
13:30:34.06,13:30:39.40,13:30:44.74,1.50401957e+08,1.96992304e+01,20.059,2.515473,50.271,36.898
13:30:44.74,13:30:50.08,13:30:55.42,1.50401996e+08,1.96990696e+01,20.059,2.515494,50.131,36.898
13:30:55.40,13:31:00.74,13:31:06.08,1.50402034e+08,1.96989091e+01,20.059,2.515514,49.991,36.898
13:31:06.09,13:31:11.43,13:31:16.77,1.50402072e+08,1.96987481e+01,20.060,2.515535,49.852,36.898
13:31:16.74,13:31:22.08,13:31:27.42,1.50402110e+08,1.96985876e+01,20.060,2.515555,49.712,36.898
13:31:27.43,13:31:32.77,13:31:38.11,1.50402148e+08,1.96984266e+01,20.060,2.515576,49.572,36.898
13:31:38.12,13:31:43.46,13:31:48.80,1.50402186e+08,1.96982654e+01,20.061,2.515596,49.432,36.898
13:31:48.77,13:31:54.11,13:31:59.45,1.50402224e+08,1.96981049e+01,20.061,2.515617,49.293,36.898
13:31:59.46,13:32:04.80,13:32:10.14,1.50402263e+08,1.96979438e+01,20.061,2.515638,49.153,36.897
13:32:10.15,13:32:15.49,13:32:20.83,1.50402301e+08,1.96977827e+01,20.061,2.515658,49.013,36.897
13:32:20.84,13:32:26.18,13:32:31.52,1.50402339e+08,1.96976215e+01,20.062,2.515679,48.873,36.897
13:32:31.52,13:32:36.86,13:32:42.20,1.50402377e+08,1.96974604e+01,20.062,2.515699,48.733,36.897
13:32:42.18,13:32:47.52,13:32:52.86,1.50402415e+08,1.96972996e+01,20.062,2.515720,48.594,36.897
13:32:52.87,13:32:58.21,13:33:03.55,1.50402453e+08,1.96971384e+01,20.062,2.515740,48.454,36.897
13:33:03.58,13:33:08.92,13:33:14.26,1.50402492e+08,1.96969768e+01,20.063,2.515761,48.314,36.897
13:33:14.24,13:33:19.58,13:33:24.92,1.50402530e+08,1.96968160e+01,20.063,2.515782,48.174,36.897
13:33:24.93,13:33:30.27,13:33:35.61,1.50402568e+08,1.96966546e+01,20.063,2.515802,48.034,36.897
13:33:35.58,13:33:40.92,13:33:46.26,1.50402606e+08,1.96964939e+01,20.064,2.515823,47.895,36.897
13:33:46.27,13:33:51.61,13:33:56.95,1.50402644e+08,1.96963325e+01,20.064,2.515843,47.755,36.897
13:33:56.93,13:34:02.27,13:34:07.61,1.50402682e+08,1.96961715e+01,20.064,2.515864,47.616,36.897
13:34:07.61,13:34:12.95,13:34:18.29,1.50402720e+08,1.96960103e+01,20.064,2.515884,47.476,36.897
13:34:18.33,13:34:23.67,13:34:29.01,1.50402759e+08,1.96958484e+01,20.065,2.515905,47.336,36.897
13:34:28.99,13:34:34.33,13:34:39.67,1.50402797e+08,1.96956874e+01,20.065,2.515926,47.196,36.897
13:34:39.68,13:34:45.02,13:34:50.36,1.50402835e+08,1.96955259e+01,20.065,2.515946,47.056,36.897
13:34:50.36,13:34:55.70,13:35:01.04,1.50402873e+08,1.96953645e+01,20.066,2.515967,46.916,36.897
13:35:01.02,13:35:06.36,13:35:11.70,1.50402911e+08,1.96952035e+01,20.066,2.515987,46.777,36.897
13:35:11.74,13:35:17.08,13:35:22.42,1.50402950e+08,1.96950414e+01,20.066,2.516008,46.637,36.897
13:35:22.40,13:35:27.74,13:35:33.08,1.50402988e+08,1.96948803e+01,20.066,2.516029,46.497,36.897
13:35:33.08,13:35:38.42,13:35:43.76,1.50403026e+08,1.96947188e+01,20.067,2.516049,46.357,36.897
13:35:43.74,13:35:49.08,13:35:54.42,1.50403064e+08,1.96945577e+01,20.067,2.516070,46.218,36.896
13:35:54.43,13:35:59.77,13:36:05.11,1.50403102e+08,1.96943961e+01,20.067,2.516091,46.078,36.896
13:36:05.08,13:36:10.42,13:36:15.76,1.50403140e+08,1.96942349e+01,20.067,2.516111,45.938,36.896
13:36:15.77,13:36:21.11,13:36:26.45,1.50403178e+08,1.96940733e+01,20.068,2.516132,45.799,36.896
13:36:26.43,13:36:31.77,13:36:37.11,1.50403217e+08,1.96939120e+01,20.068,2.516152,45.659,36.896
13:36:37.11,13:36:42.45,13:36:47.79,1.50403255e+08,1.96937504e+01,20.068,2.516173,45.519,36.896
13:36:47.77,13:36:53.11,13:36:58.45,1.50403293e+08,1.96935890e+01,20.069,2.516194,45.380,36.896
13:36:58.46,13:37:03.80,13:37:09.14,1.50403331e+08,1.96934273e+01,20.069,2.516214,45.240,36.896
13:37:09.14,13:37:14.48,13:37:19.82,1.50403369e+08,1.96932656e+01,20.069,2.516235,45.100,36.896
13:37:19.83,13:37:25.17,13:37:30.51,1.50403407e+08,1.96931037e+01,20.069,2.516256,44.960,36.896
13:37:30.52,13:37:35.86,13:37:41.20,1.50403446e+08,1.96929419e+01,20.070,2.516276,44.820,36.896
13:37:41.17,13:37:46.51,13:37:51.85,1.50403484e+08,1.96927806e+01,20.070,2.516297,44.681,36.896
13:37:51.86,13:37:57.20,13:38:02.54,1.50403522e+08,1.96926187e+01,20.070,2.516318,44.541,36.896
13:38:02.55,13:38:07.89,13:38:13.23,1.50403560e+08,1.96924567e+01,20.071,2.516338,44.401,36.896
13:38:13.24,13:38:18.58,13:38:23.92,1.50403598e+08,1.96922948e+01,20.071,2.516359,44.261,36.896
13:38:23.92,13:38:29.26,13:38:34.60,1.50403636e+08,1.96921329e+01,20.071,2.516380,44.121,36.896
13:38:34.58,13:38:39.92,13:38:45.26,1.50403675e+08,1.96919714e+01,20.071,2.516400,43.982,36.896
13:38:45.30,13:38:50.64,13:38:55.98,1.50403713e+08,1.96918089e+01,20.072,2.516421,43.842,36.896
13:38:55.96,13:39:01.30,13:39:06.64,1.50403751e+08,1.96916473e+01,20.072,2.516442,43.702,36.896
13:39:06.64,13:39:11.98,13:39:17.32,1.50403789e+08,1.96914854e+01,20.072,2.516462,43.562,36.896
13:39:17.30,13:39:22.64,13:39:27.98,1.50403827e+08,1.96913237e+01,20.072,2.516483,43.423,36.896
13:39:27.99,13:39:33.33,13:39:38.67,1.50403865e+08,1.96911616e+01,20.073,2.516504,43.283,36.896
13:39:38.67,13:39:44.01,13:39:49.35,1.50403904e+08,1.96909996e+01,20.073,2.516524,43.143,36.895
13:39:49.36,13:39:54.70,13:40:00.04,1.50403942e+08,1.96908374e+01,20.073,2.516545,43.003,36.895
13:40:00.05,13:40:05.39,13:40:10.73,1.50403980e+08,1.96906752e+01,20.074,2.516566,42.863,36.895
13:40:10.70,13:40:16.04,13:40:21.38,1.50404018e+08,1.96905136e+01,20.074,2.516587,42.724,36.895
13:40:21.42,13:40:26.76,13:40:32.10,1.50404056e+08,1.96903509e+01,20.074,2.516607,42.584,36.895
13:40:32.11,13:40:37.45,13:40:42.79,1.50404095e+08,1.96901886e+01,20.074,2.516628,42.444,36.895
13:40:42.77,13:40:48.11,13:40:53.45,1.50404133e+08,1.96900268e+01,20.075,2.516649,42.304,36.895
13:40:53.45,13:40:58.79,13:41:04.13,1.50404171e+08,1.96898647e+01,20.075,2.516669,42.164,36.895
13:41:04.11,13:41:09.45,13:41:14.79,1.50404209e+08,1.96897027e+01,20.075,2.516690,42.025,36.895
13:41:14.83,13:41:20.17,13:41:25.51,1.50404247e+08,1.96895400e+01,20.075,2.516711,41.885,36.895
13:41:25.48,13:41:30.82,13:41:36.16,1.50404285e+08,1.96893782e+01,20.076,2.516732,41.745,36.895
13:41:36.17,13:41:41.51,13:41:46.85,1.50404324e+08,1.96892158e+01,20.076,2.516752,41.605,36.895
13:41:46.86,13:41:52.20,13:41:57.54,1.50404362e+08,1.96890533e+01,20.076,2.516773,41.465,36.895
13:41:57.52,13:42:02.86,13:42:08.20,1.50404400e+08,1.96888914e+01,20.077,2.516794,41.326,36.895
13:42:08.20,13:42:13.54,13:42:18.88,1.50404438e+08,1.96887290e+01,20.077,2.516815,41.186,36.895
13:42:18.86,13:42:24.20,13:42:29.54,1.50404476e+08,1.96885670e+01,20.077,2.516835,41.047,36.895
13:42:29.55,13:42:34.89,13:42:40.23,1.50404514e+08,1.96884044e+01,20.077,2.516856,40.907,36.895
13:42:40.20,13:42:45.54,13:42:50.88,1.50404552e+08,1.96882425e+01,20.078,2.516877,40.767,36.895
13:42:50.89,13:42:56.23,13:43:01.57,1.50404591e+08,1.96880799e+01,20.078,2.516898,40.627,36.895
13:43:01.58,13:43:06.92,13:43:12.26,1.50404629e+08,1.96879173e+01,20.078,2.516918,40.487,36.895
13:43:12.26,13:43:17.60,13:43:22.94,1.50404667e+08,1.96877548e+01,20.079,2.516939,40.348,36.895
13:43:22.92,13:43:28.26,13:43:33.60,1.50404705e+08,1.96875927e+01,20.079,2.516960,40.208,36.894
13:43:33.61,13:43:38.95,13:43:44.29,1.50404743e+08,1.96874300e+01,20.079,2.516981,40.068,36.894
13:43:44.33,13:43:49.67,13:43:55.01,1.50404782e+08,1.96872669e+01,20.079,2.517001,39.928,36.894
13:43:54.98,13:44:00.32,13:44:05.66,1.50404820e+08,1.96871048e+01,20.080,2.517022,39.789,36.894
13:44:05.67,13:44:11.01,13:44:16.35,1.50404858e+08,1.96869420e+01,20.080,2.517043,39.649,36.894
13:44:16.33,13:44:21.67,13:44:27.01,1.50404896e+08,1.96867797e+01,20.080,2.517064,39.509,36.894
13:44:27.01,13:44:32.35,13:44:37.69,1.50404934e+08,1.96866171e+01,20.080,2.517084,39.369,36.894
13:44:37.67,13:44:43.01,13:44:48.35,1.50404972e+08,1.96864548e+01,20.081,2.517105,39.230,36.894
13:44:48.36,13:44:53.70,13:44:59.04,1.50405010e+08,1.96862918e+01,20.081,2.517126,39.090,36.894
13:44:59.01,13:45:04.35,13:45:09.69,1.50405049e+08,1.96861297e+01,20.081,2.517147,38.951,36.894
13:45:09.73,13:45:15.07,13:45:20.41,1.50405087e+08,1.96859663e+01,20.082,2.517168,38.810,36.894
13:45:20.39,13:45:25.73,13:45:31.07,1.50405125e+08,1.96858039e+01,20.082,2.517188,38.671,36.894
13:45:31.08,13:45:36.42,13:45:41.76,1.50405163e+08,1.96856409e+01,20.082,2.517209,38.531,36.894
13:45:41.73,13:45:47.07,13:45:52.41,1.50405201e+08,1.96854786e+01,20.082,2.517230,38.392,36.894
13:45:52.42,13:45:57.76,13:46:03.10,1.50405239e+08,1.96853156e+01,20.083,2.517251,38.252,36.894
13:46:03.07,13:46:08.41,13:46:13.75,1.50405278e+08,1.96851533e+01,20.083,2.517272,38.112,36.894
13:46:13.76,13:46:19.10,13:46:24.44,1.50405316e+08,1.96849902e+01,20.083,2.517292,37.972,36.894
13:46:24.42,13:46:29.76,13:46:35.10,1.50405354e+08,1.96848276e+01,20.084,2.517313,37.833,36.894
13:46:35.14,13:46:40.48,13:46:45.82,1.50405392e+08,1.96846641e+01,20.084,2.517334,37.692,36.894
13:46:45.79,13:46:51.13,13:46:56.47,1.50405430e+08,1.96845016e+01,20.084,2.517355,37.553,36.894
13:46:56.48,13:47:01.82,13:47:07.16,1.50405468e+08,1.96843385e+01,20.084,2.517376,37.413,36.894
13:47:07.17,13:47:12.51,13:47:17.85,1.50405507e+08,1.96841753e+01,20.085,2.517397,37.273,36.894
13:47:17.85,13:47:23.19,13:47:28.53,1.50405545e+08,1.96840124e+01,20.085,2.517417,37.134,36.893
13:47:28.54,13:47:33.88,13:47:39.22,1.50405583e+08,1.96838492e+01,20.085,2.517438,36.994,36.893
13:47:39.20,13:47:44.54,13:47:49.88,1.50405621e+08,1.96836865e+01,20.085,2.517459,36.854,36.893
13:47:49.89,13:47:55.23,13:48:00.57,1.50405659e+08,1.96835232e+01,20.086,2.517480,36.714,36.893
13:48:00.57,13:48:05.91,13:48:11.25,1.50405698e+08,1.96833601e+01,20.086,2.517501,36.574,36.893
13:48:11.23,13:48:16.57,13:48:21.91,1.50405736e+08,1.96831973e+01,20.086,2.517522,36.435,36.893
13:48:21.92,13:48:27.26,13:48:32.60,1.50405774e+08,1.96830340e+01,20.087,2.517543,36.295,36.893
13:48:32.60,13:48:37.94,13:48:43.28,1.50405812e+08,1.96828708e+01,20.087,2.517563,36.155,36.893
13:48:43.26,13:48:48.60,13:48:53.94,1.50405850e+08,1.96827079e+01,20.087,2.517584,36.016,36.893
13:48:53.95,13:48:59.29,13:49:04.63,1.50405888e+08,1.96825445e+01,20.087,2.517605,35.876,36.893
13:49:04.63,13:49:09.97,13:49:15.31,1.50405926e+08,1.96823813e+01,20.088,2.517626,35.736,36.893
